"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","surface_habitable_logement","adresse_ban","type_energie_n1","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_dpe"
"2501N0907906A","2025-03-17","B","appartement",90.3,"10a rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",5225.3,2579.5,0,66.4,15.6,5225.3,2579.5,0,152.7,35.9,466.1,230.1,0,191.3,45,"existant"
"2501N0897991R","2025-03-16","C","appartement",52.5,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Électricité",1041.7,1569.7,0,100.5,73.7,1095.6,1590.5,0,231.1,169.5,145.6,209.4,0,34.9,25.6,"existant"
"2501N0918692W","2025-03-17","A","maison",103.6,"106 Rue des Mésanges 01800 Rignieux-le-Franc","Électricité",1087.8,600.9,0,196.8,62.2,2501.9,1382,0,452.7,143,290,160,0,52,17,"existant"
"2501N0898059H","2025-03-16","C","appartement",48.1,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Électricité",1491.5,1515.1,0,92,67.5,1568.7,1535.1,0,211.7,155.3,208.5,202.1,0,32,23.4,"existant"
"2501N0898066O","2025-03-16","C","appartement",77.1,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Électricité",2828.2,1798,0,147.5,108.2,2974.6,1821.7,0,339.3,248.9,395.4,239.8,0,51.2,37.6,"existant"
"2501N0897803L","2025-03-16","C","immeuble",NA,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Électricité",56092.4,39481.4,0,4092.6,2648.1,59535,40107.3,0,9412.9,6090.7,7931.4,5284,0,1421,919.5,"existant"
"2501N0918738Q","2025-03-17","C","appartement",42.4,"38 Boulevard des Epinettes 01220 Divonne-les-Bains","Gaz naturel",2127.3,1341.8,0,90,92.1,2134.5,1348.7,0,207,211.8,280.3,177.2,0,31.2,32,"existant"
"2501N0907859F","2025-03-17","B","appartement",63.1,"10a rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",2292.3,2240.4,0,46.4,10.9,2292.3,2240.4,0,106.7,25.1,204.5,199.8,0,133.6,31.4,"existant"
"2501N0897997X","2025-03-16","C","appartement",47.1,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Électricité",1038.3,1498.5,0,90.1,66.1,1092,1518.3,0,207.3,152,145.1,199.9,0,31.3,22.9,"existant"
"2501N0781963B","2025-03-06","C","appartement",25.9,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",506.6,1323.3,0,18.9,1.3,1165.2,1323.3,0,43.6,2.9,175.9,173.6,0,54.6,3.6,"existant"
"2501N0928928O","2025-03-18","B","maison",85.6,"Avenue de la Gare 01310 Polliat","Électricité",2002.2,716.3,0,146.7,86.3,4605,1647.5,0,337.4,198.5,486.6,174.1,0,35.7,21,"existant"
"2501N0907876W","2025-03-17","B","appartement",89.7,"10b rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",3263.8,2572.3,0,66,15.5,3263.8,2572.3,0,151.8,35.7,291.1,229.4,0,190,44.7,"existant"
"2501N0907900U","2025-03-17","B","appartement",63.1,"10a rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",2458.8,2240.4,0,46.4,10.9,2458.8,2240.4,0,106.7,25.1,219.3,199.8,0,133.6,31.4,"existant"
"2501N0918720Y","2025-03-17","C","appartement",65.9,"38 Boulevard des Epinettes 01220 Divonne-les-Bains","Gaz naturel",3306.5,1599.6,0,139.8,143,3320.2,1607.8,0,321.5,329,436.1,211.2,0,48.5,49.7,"existant"
"2501N0918752E","2025-03-17","C","appartement",92.4,"38 Boulevard des Epinettes 01220 Divonne-les-Bains","Gaz naturel",4638.2,1832,0,196,200.6,4658.4,1841.5,0,450.9,461.4,574.5,227.2,0,68.1,69.7,"existant"
"2501N0918733L","2025-03-17","C","appartement",62.4,"38 Boulevard des Epinettes 01220 Divonne-les-Bains","Gaz naturel",3127.7,1568.7,0,132.3,135.4,3138.3,1576.8,0,304.3,311.3,412.1,207.2,0,45.9,47,"existant"
"2501N0781861D","2025-03-06","C","appartement",25.9,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",416.1,1323.3,0,18.9,1.3,957.1,1323.3,0,43.6,2.9,144.5,173.6,0,54.6,3.6,"existant"
"2501N0907869P","2025-03-17","B","appartement",38.7,"10b rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",1005,1826.4,0,28.5,6.7,1005,1826.4,0,65.5,15.4,89.7,162.9,0,82,19.3,"existant"
"2501N0752013D","2025-03-04","D","maison",83.5,"Rue de la Pierre 01330 Ambérieux-en-Dombes","Gaz naturel",12911.3,4889.1,0,550.9,103.3,13000.8,4933.8,0,1267,237.6,1374.5,522.5,0,191.3,35.9,"existant"
"2501N0918724C","2025-03-17","C","appartement",55.4,"38 Boulevard des Epinettes 01220 Divonne-les-Bains","Gaz naturel",2776.1,1507.3,0,117.4,120.2,2785.4,1515,0,270.1,276.4,365.8,199,0,40.8,41.7,"existant"
"2501N0871991R","2025-03-13","B","appartement",83.7,"54 Rue de la Cure 01851 Marboz","Gaz naturel",2169.6,1834.8,0,150.8,50.3,2191.4,1854.6,0,346.8,115.6,288.3,244,0,52.4,17.5,"existant"
"2501N0781881X","2025-03-06","B","appartement",30.5,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",491.6,1411.2,0,22.3,1.5,1130.6,1411.2,0,51.3,3.4,170.7,185.1,0,64.3,4.3,"existant"
"2501N0900425H","2025-03-13","A","maison",141.3,"223 Chemin du Thou 01330 Villars-les-Dombes","Électricité",1299,762.5,211.8,254.2,0,2987.8,1753.7,487.1,584.6,0,331,194,54,65,0,"existant"
"2501N0898042Q","2025-03-16","B","appartement",64,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Électricité",1306.5,1676.5,0,122.5,89.8,1374.1,1698.6,0,281.7,206.6,182.6,223.6,0,42.5,31.2,"existant"
"2501N0832583Z","2025-03-11","D","maison",90.1,"Rue de la Pierre 01330 Ambérieux-en-Dombes","Gaz naturel",9441.2,3314.7,0,388.6,91.4,9500.6,3344.4,0,893.8,210.3,1042.1,367.5,0,134.9,31.7,"existant"
"2501N0907926U","2025-03-17","B","appartement",48.5,"10d rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",1329.6,2070.8,0,36.1,8,1329.6,2070.8,0,83,18.4,118.6,184.7,0,103.9,23.1,"existant"
"2501N0975960M","2025-03-20","A","maison",124.7,"1110 Route d'Oyonnax 01100 Géovreisset","Électricité",1943.1,971.5,0,250.7,172.4,4469.1,2234.5,0,576.7,396.5,460.2,230.1,0,59.4,40.8,"existant"
"2501N0897903H","2025-03-16","C","appartement",83.8,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Électricité",3832.6,1525.2,0,183.9,119,4067.9,1549.4,0,422.9,273.6,538.1,202.6,0,63.8,41.3,"existant"
"2501N0968061R","2025-03-20","A","maison",99.1,"Chemin de Sermenaz 01700 Neyron","Électricité",1000.9,802.7,19.8,188.3,99.1,2302.1,1846.2,45.6,433.1,227.9,264.6,212.2,5.2,49.8,26.2,"existant"
"2501N0907848U","2025-03-17","B","appartement",91.5,"10b rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",5067.4,2594.1,0,67.3,15.8,5067.4,2594.1,0,154.7,36.4,452,231.4,0,193.7,45.6,"existant"
"2501N0932665H","2025-03-18","A","maison",84.4,"18 Rue des Acacias 01310 Confrançon","Électricité",1267.5,752,0,160.6,84.5,2915.3,1729.7,0,369.3,194.4,328.7,195,0,41.6,21.9,"existant"
"2501N1049115D","2025-03-26","A","maison",99.4,"800 Rue de Gotraz 01300 Brens","Électricité",974.1,536.8,0,198.8,9.9,2240.5,1234.5,0,457.2,22.9,270,149,0,55,3,"existant"
"2501N0807315D","2025-03-09","A","maison",140.8,"Rue de l'Oignin 01580 Izernore","Électricité",1165.7,955.2,0,242.9,404.8,2681.1,2197,0,558.6,930.9,287.4,235.5,0,59.9,99.8,"existant"
"2501N0781754A","2025-03-06","A","maison",162.4,"Chemin de la Ruette 01220 Grilly","Électricité",2088.2,591,0,315.2,39.4,4802.9,1359.3,0,725,90.6,501,142,0,76,9,"existant"
"2501N0871979F","2025-03-13","C","appartement",51,"54 Rue de la Cure 01851 Marboz","Gaz naturel",1321.5,1535.2,0,91.8,30.6,1334.8,1551.8,0,211.2,70.4,175.6,204.2,0,31.9,10.6,"existant"
"2501N0907925T","2025-03-17","B","appartement",97.9,"10d rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",4814.2,2708.6,0,72.8,16.2,4814.2,2708.6,0,167.4,37.2,429.5,241.6,0,209.7,46.6,"existant"
"2501N0781813H","2025-03-06","C","appartement",30.4,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",595.4,1409.9,0,22.3,1.5,1369.5,1409.9,0,51.2,3.4,206.7,185,0,64.1,4.3,"existant"
"2501N0782122E","2025-03-06","B","appartement",30.4,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",491,1409.9,0,22.3,1.5,1129.2,1409.9,0,51.2,3.4,170.5,185,0,64.1,4.3,"existant"
"2501N0898023X","2025-03-16","C","appartement",67.4,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Électricité",1639.5,1708,0,129,94.6,1724.3,1730.6,0,296.7,217.5,229.2,227.8,0,44.8,32.8,"existant"
"2501N0781996I","2025-03-06","B","appartement",39.9,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",605.4,1590.3,0,29.2,1.9,1392.5,1590.3,0,67.1,4.5,210.2,208.6,0,84,5.6,"existant"
"2501N0929525N","2025-03-18","A","maison",97,"12 Impasse de la Genète 01310 Polliat","Électricité",1155.5,738,0,174.8,174.8,2657.6,1697.3,0,402,402,300.4,191.9,0,45.4,45.4,"existant"
"2501N0871988O","2025-03-13","C","appartement",50.9,"54 Rue de la Cure 01851 Marboz","Gaz naturel",1317.9,1533.9,0,91.6,30.5,1331.1,1550.5,0,210.7,70.2,175.1,204,0,31.8,10.6,"existant"
"2501N1076206C","2025-03-27","A","maison",109.2,"Chemin Gambetta 01500 Saint-Denis-en-Bugey","Électricité",1471.6,551.9,0,240.6,155.7,3384.7,1269.3,0,553.3,358,372,139,0,61,39,"existant"
"2501N0781869L","2025-03-06","B","appartement",30.4,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",490.7,1409.9,0,22.3,1.5,1128.7,1409.9,0,51.2,3.4,170.4,185,0,64.1,4.3,"existant"
"2501N0782279F","2025-03-06","C","appartement",30.4,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",742.3,1409.9,0,22.3,1.5,1707.4,1409.9,0,51.2,3.4,257.8,185,0,64.1,4.3,"existant"
"2501N0781426K","2025-03-06","C","immeuble",3384,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",67939.3,147281,0,7126.5,475.1,156260.4,147281,0,16391,1092.7,23589,19323,0,2474,165,"existant"
"2501N0907908C","2025-03-17","B","appartement",77.8,"10b rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",4625.4,2423.8,0,57.2,13.5,4625.4,2423.8,0,131.6,31,412.6,216.2,0,164.8,38.8,"existant"
"2501N0897893X","2025-03-16","B","appartement",82.6,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Gaz naturel",2311.4,1516.1,0,181.2,117.3,2453.3,1540.1,0,416.8,269.7,326.8,202.9,0,62.9,40.7,"existant"
"2501N0781911B","2025-03-06","B","appartement",39.8,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",465.4,1588.6,0,29.1,1.9,1070.5,1588.6,0,66.9,4.5,161.6,208.4,0,83.8,5.6,"existant"
"2501N0907911F","2025-03-17","B","appartement",65.4,"10b rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",2420.9,2269.7,0,48.1,11.3,2420.9,2269.7,0,110.7,26,215.9,202.5,0,138.6,32.6,"existant"
"2501N1138304M","2025-04-01","A","maison",86.8,"Chemin de beybleu 01090 Francheleins","Électricité",1527.7,442.7,0,164.9,0,3513.7,1018.2,0,379.3,0,397,115,0,43,0,"existant"
"2501N0928932S","2025-03-18","B","maison",85.6,"Avenue de la Gare 01310 Polliat","Électricité",2002.2,716.3,0,146.7,86.3,4605,1647.5,0,337.4,198.5,486.6,174.1,0,35.7,21,"existant"
"2501N0897844A","2025-03-16","B","appartement",83.7,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Gaz naturel",2331.7,1524.5,0,183.6,118.8,2474.8,1548.6,0,422.4,273.3,329.7,204,0,63.8,41.3,"existant"
"2501N0871980G","2025-03-13","C","appartement",74,"54 Rue de la Cure 01851 Marboz","Gaz naturel",1918.2,1745.9,0,133.3,44.4,1937.4,1764.9,0,306.6,102.2,254.9,232.2,0,46.3,15.4,"existant"
"2501N0871982I","2025-03-13","C","appartement",72,"54 Rue de la Cure 01851 Marboz","Gaz naturel",1866.6,1727.7,0,129.7,43.2,1885.3,1746.4,0,298.4,99.5,248,229.8,0,45,15,"existant"
"2501N0928855T","2025-03-18","B","maison",85.6,"Avenue de la Gare 01310 Polliat","Électricité",2002.2,716.3,0,146.7,86.3,4605,1647.5,0,337.4,198.5,486.6,174.1,0,35.7,21,"existant"
"2501N0897864U","2025-03-16","C","appartement",68.9,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Électricité",2299.9,1411.9,0,151.2,97.8,2441.1,1434.2,0,347.7,225,325.2,189,0,52.5,34,"existant"
"2501N1015531L","2025-03-24","B","appartement",176,"rue leopold le hon 01000 Bourg-en-Bresse","Électricité",1126.4,471.7,2464,1443.2,1777.6,2590.7,1085,5667.2,3319.4,4088.5,240.6,100.8,526.3,308.3,379.7,"existant"
"2501N0827534U","2025-03-10","A","maison",67.4,"Route de Bel Air 01380 Saint-Genis-sur-Menthon","Électricité",1348,404.4,0,134.8,0,3100.4,930.1,0,310,0,363,109,0,36,0,"existant"
"2501N0871987N","2025-03-13","C","appartement",72.8,"54 Rue de la Cure 01851 Marboz","Gaz naturel",1887.8,1735.2,0,131.2,43.7,1906.8,1754,0,301.8,100.6,250.8,230.8,0,45.6,15.2,"existant"
"2501N0902702W","2025-03-13","A","maison",126.5,"98 Chemin de Beauregard 01480 Jassans-Riottier","Électricité",1613.2,902.8,0,251.6,59.2,3710.4,2076.4,0,578.7,136.2,381,213,0,59,14,"existant"
"2501N1040055R","2025-03-25","A","maison",122.3,"184 Rue les Gaillardes 01390 Rancé","Électricité",1174.1,684.9,0,232.4,36.7,2700.4,1575.2,0,534.5,84.4,302,176,0,60,9,"existant"
"2501N0781958W","2025-03-06","C","appartement",25.9,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",414.2,1323.3,0,18.9,1.3,952.7,1323.3,0,43.6,2.9,143.8,173.6,0,54.6,3.6,"existant"
"2501N0907920O","2025-03-17","B","appartement",101.7,"10b rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",6154.6,2721.6,0,74.8,17.6,6154.6,2721.6,0,172,40.5,549,242.8,0,215.4,50.7,"existant"
"2501N0897881L","2025-03-16","B","appartement",70.9,"119 Avenue de la République 01630 Saint-Genis-Pouilly","Électricité",1450.6,1427.1,0,155.6,100.7,1539.6,1449.7,0,357.8,231.5,205.1,191,0,54,34.9,"existant"
"2501N0781904U","2025-03-06","B","appartement",42.6,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",578.5,1642.5,0,31.2,2.1,1330.7,1642.5,0,71.7,4.8,200.9,215.5,0,89.8,6,"existant"
"2501N0782114W","2025-03-06","B","appartement",39.8,"70 rue de loëze 01000 Bourg-en-Bresse","Gaz naturel",632.1,1588.6,0,29.1,1.9,1453.8,1588.6,0,66.9,4.5,219.5,208.4,0,83.8,5.6,"existant"
"2501N0773728I","2025-03-06","A","maison",141.3,"49 Route Bellevue 01280 Prévessin-Moëns","Électricité",2260.8,621.7,0,268.5,155.4,5199.8,1430,0,617.5,357.5,536.4,147.5,0,63.7,36.9,"existant"
"2501N0907895P","2025-03-17","B","appartement",51.9,"10a rue amédee fornet 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",1788.4,2101.1,0,38.2,9,1788.4,2101.1,0,87.8,20.7,159.5,187.4,0,110,25.9,"existant"
"2501N1309746K","2025-04-15","C","appartement",57.6,"1470 Avenue de Lyon 01960 Péronnas","Gaz naturel",1471.9,1480.9,0,42.3,0,1481.2,1491.5,0,97.3,0,194.6,196.1,0,121.9,0,"existant"
"2501N1461999H","2025-04-29","B","appartement",41,"11 boulevard paul bert 01000 Bourg-en-Bresse","Électricité",1180.7,1722.5,0,83,33.2,1180.7,1722.5,0,190.9,76.3,105.3,153.7,0,28.8,11.5,"existant"
"2501N1326976C","2025-04-16","A","maison",122.3,"384 Route du Bois Ravat 01390 Civrieux","Électricité",1259.7,1100.7,0,207.9,24.5,2897.3,2531.6,0,478.2,56.3,313,273,0,52,6,"existant"
"2501N1375633N","2025-04-22","B","maison",50.1,"Impasse de la Fregoniere 01560 Mantenay-Montlin","Électricité",1036.7,819,0,23,0,2384.5,1883.7,0,52.9,0,280.6,221.7,0,84.9,0,"existant"
"2501N1309776O","2025-04-15","C","appartement",57.6,"1470 Avenue de Lyon 01960 Péronnas","Gaz naturel",1976.6,1480.9,0,42.3,0,1989,1491.5,0,97.3,0,261.4,196.1,0,121.9,0,"existant"
"2501N1452839Z","2025-04-28","C","appartement",68,"Grande Rue 01580 Izernore","Gaz naturel",3111.5,2271.4,0,52.7,9.9,3137.8,2271.4,0,121.1,22.7,404.9,292.4,0,151.7,28.4,"existant"
"2501N1462041X","2025-04-29","B","appartement",41,"11 boulevard paul bert 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",1180.7,1722.5,0,83,33.2,1180.7,1722.5,0,190.9,76.3,105.3,153.7,0,28.8,11.5,"existant"
"2501N1309771J","2025-04-15","C","appartement",76.1,"1470 Avenue de Lyon 01960 Péronnas","Gaz naturel",2595,1638.1,0,55.9,0,2611.4,1649.9,0,128.6,0,343.2,216.9,0,161,0,"existant"
"2501N1253686G","2025-04-10","A","maison",66.9,"133 Rue de la Raboudière 01360 Loyettes","Électricité",1351.4,408.1,40.1,127.1,87,3108.2,938.6,92.3,292.4,200,362.2,109.4,10.8,34.1,23.3,"existant"
"2501N1453150Y","2025-04-28","C","appartement",68,"Grande Rue 01580 Izernore","Gaz naturel",3153.3,2271.4,0,52.7,9.9,3179.6,2271.4,0,121.1,22.7,409.5,291.8,0,151.7,28.4,"existant"
"2501N1452843D","2025-04-28","C","appartement",83.2,"Grande Rue 01580 Izernore","Gaz naturel",3820.5,2458.1,0,64.4,12.1,3852.8,2458.1,0,148.2,27.8,497.2,316.4,0,185.6,34.8,"existant"
"2501N1375630K","2025-04-22","B","maison",76.2,"Impasse de la Fregoniere 01560 Mantenay-Montlin","Électricité",1738.5,695.4,0,128.1,0,3998.6,1599.4,0,294.6,0,433,173,0,32,0,"existant"
"2501N1431193L","2025-04-27","A","maison",141.8,"Chemin du Molard 01630 Péron","Électricité",2850.2,686.8,0,274.7,17.2,6555.5,1579.6,0,631.9,39.5,654,158,0,63,4,"existant"
"2501N1462000I","2025-04-29","B","appartement",35.9,"11 boulevard paul bert 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",790.8,1618.3,0,72.7,29.1,790.8,1618.3,0,167.1,66.9,70.5,144.4,0,25.2,10.1,"existant"
"2501N1225683F","2025-04-08","A","maison",107.8,"Rue de Muzard 01480 Villeneuve","Électricité",970.2,549.8,0,194,21.6,2231.5,1264.5,0,446.3,49.6,268,152,0,54,6,"existant"
"2501N1293843T","2025-04-14","A","maison",124.7,"171 Rue du Vieux Pont 01550 Pougny","Électricité",1222.1,648.4,0,212,49.9,2810.7,1491.4,0,487.6,114.7,317,168,0,55,13,"existant"
"2501N1452834U","2025-04-28","C","appartement",67.5,"Grande Rue 01580 Izernore","Gaz naturel",2776.6,2265,0,52.3,9.8,2800.1,2265,0,120.2,22.5,361.3,291.5,0,150.5,28.2,"existant"
"2501N1309730U","2025-04-15","B","appartement",72.8,"Avenue de Lyon 01960 Péronnas","Gaz naturel",945.1,1610.1,0,53.5,0,951.1,1621.6,0,123,0,125,213.2,0,154,0,"existant"
"2501N1453144S","2025-04-28","C","appartement",67.5,"Grande Rue 01580 Izernore","Gaz naturel",2813.9,2265,0,52.3,9.8,2837.4,2265,0,120.2,22.5,365.4,291,0,150.5,28.2,"existant"
"2501N1222154M","2025-04-08","B","maison",95,"Chemin de Ruvaison 01150 Blyes","Électricité",3391.5,769.5,0,180.5,0,4984.7,1769.9,0,415.2,0,409,200,0,47,0,"existant"
"2501N1297758I","2025-04-14","A","maison",122.6,"Rue des Pins 01390 Tramoyes","Électricité",1078.9,551.7,0,220.7,24.5,2481.4,1268.9,0,507.6,56.4,291,149,0,59,7,"existant"
"2501N1393759R","2025-04-23","A","maison",159,"25b Les Belouses 01380 Bâgé-le-Châtel","Électricité",2063.6,1080.6,0,387.2,271,4746.2,2485.3,0,890.6,623.4,476.8,249.7,0,89.5,62.6,"existant"
"2501N1453149X","2025-04-28","C","appartement",67.7,"Grande Rue 01580 Izernore","Gaz naturel",2192.6,2267.6,0,52.4,9.8,2210.9,2267.6,0,120.6,22.6,284.7,291.3,0,151,28.3,"existant"
"2501N1462048E","2025-04-29","A","appartement",41.1,"11 boulevard paul bert 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",759.3,1724.5,0,83.2,33.3,759.3,1724.5,0,191.3,76.5,67.7,153.8,0,28.9,11.6,"existant"
"2501N1462028K","2025-04-29","A","appartement",39.7,"11 boulevard paul bert 01000 Bourg-en-Bresse","Électricité",733.4,1696,0,80.4,32.1,733.4,1696,0,184.8,73.9,65.4,151.3,0,27.9,11.2,"existant"
"2501N1452831R","2025-04-28","C","appartement",72.4,"Grande Rue 01580 Izernore","Gaz naturel",3078.1,2325.9,0,56.1,10.5,3104.1,2325.9,0,129,24.2,400.6,299.4,0,161.6,30.3,"existant"
"2501N1309768G","2025-04-15","B","appartement",72.5,"1470 Avenue de Lyon 01960 Péronnas","Gaz naturel",1860.7,1607.5,0,53.3,0,1872.5,1619.1,0,122.5,0,246.1,212.8,0,153.4,0,"existant"
"2501N1464441F","2025-04-28","C","appartement",83.2,"Grande Rue 01580 Izernore","Gaz naturel",3871.8,2458.1,0,64.4,12.1,3904.1,2458.1,0,148.2,27.8,502.8,315.8,0,185.6,34.8,"existant"
"2501N1317087T","2025-04-16","A","maison",151.9,"Rue de la Giraudiere 01380 Saint-André-de-Bâgé","Électricité",2270,838.1,0,279.4,188.6,5220.9,1927.7,0,642.6,433.7,530.4,195.9,0,65.3,44.1,"existant"
"2501N1462054K","2025-04-29","B","appartement",33.6,"11 boulevard paul bert 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",763.6,1571.4,0,68,27.2,763.6,1571.4,0,156.4,62.6,68.1,140.2,0,23.6,9.4,"existant"
"2501N1453153B","2025-04-28","C","appartement",83.2,"Grande Rue 01580 Izernore","Gaz naturel",3871.8,2458.1,0,64.4,12.1,3904.1,2458.1,0,148.2,27.8,502.8,315.8,0,185.6,34.8,"existant"
"2501N1137062S","2025-04-01","A","maison",81.9,"Le Sorbier 01400 Neuville-les-Dames","Électricité",1580.7,458.6,0,155.6,0,3635.5,1054.9,0,357.9,0,409,119,0,40,0,"existant"
"2501N1246313R","2025-04-10","A","maison",110.1,"Rue Principale 01470 Bénonces","Électricité",979.9,583.5,0,209.2,33,2253.7,1342.1,0,481.1,76,267,159,0,57,9,"existant"
"2501N1464433X","2025-04-28","C","appartement",67.5,"Grande Rue 01580 Izernore","Gaz naturel",2813.9,2265,0,52.3,9.8,2837.4,2265,0,120.2,22.5,365.4,291,0,150.5,28.2,"existant"
"2501N1309690G","2025-04-15","C","appartement",55,"1470 Avenue de Lyon 01960 Péronnas","Gaz naturel",1726.1,1458.8,0,40.4,0,1737,1469.3,0,92.9,0,228.3,193.1,0,116.4,0,"existant"
"2501N1223312A","2025-04-08","A","maison",160.5,"Route de Reyrieux 01600 Trévoux","Électricité",1316.1,626,0,288.9,64.2,3027,1439.7,0,664.5,147.7,336,160,0,74,16,"existant"
"2501N1461995D","2025-04-29","B","appartement",40.7,"11 boulevard paul bert 01000 Bourg-en-Bresse","Électricité",1181.5,1716.4,0,82.4,33,1181.5,1716.4,0,189.5,75.8,105.4,153.1,0,28.6,11.4,"existant"
"2501N1217068W","2025-04-08","A","maison",99.9,"Rue de Surjoux 01300 Peyrieu","Électricité",1098.9,629.4,50,159.8,119.9,2527.5,1447.6,114.9,367.6,275.7,292.7,167.6,13.3,42.6,31.9,"existant"
"2501N1309715F","2025-04-15","C","appartement",76.1,"1470 Avenue de Lyon 01960 Péronnas","Gaz naturel",2262,1638.1,0,55.9,0,2276.2,1649.9,0,128.6,0,299.1,216.9,0,161,0,"existant"
"2501N1375636Q","2025-04-22","B","maison",50.1,"Impasse de la Fregoniere 01560 Mantenay-Montlin","Électricité",975.5,819,0,23,0,2243.6,1883.7,0,52.9,0,264,221.7,0,84.9,0,"existant"
"2501N1290813F","2025-04-14","A","maison",169.4,"Rue André Pagneux 01960 Péronnas","Électricité",1592.4,830.1,0,271,33.9,3662.4,1909.1,0,623.4,77.9,390,203,0,66,8,"existant"
"2501N1452838Y","2025-04-28","C","appartement",67.7,"Grande Rue 01580 Izernore","Gaz naturel",2163.6,2267.6,0,52.4,9.8,2181.9,2267.6,0,120.6,22.6,281.6,291.9,0,151,28.3,"existant"
"2501N1453152A","2025-04-28","C","appartement",83,"Grande Rue 01580 Izernore","Gaz naturel",3448.4,2456.8,0,64.3,12.1,3477.1,2456.8,0,148,27.7,447.8,315.6,0,185.3,34.7,"existant"
"2501N1297637R","2025-04-14","A","maison",123.6,"Route de Genève 01700 Neyron","Électricité",1260.7,655.1,0,234.8,24.7,2899.7,1506.7,0,540.1,56.9,326,169,0,61,6,"existant"
"2501N1462046C","2025-04-29","A","appartement",42.6,"11 boulevard paul bert 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",796,1755.2,0,86.2,34.5,796,1755.2,0,198.3,79.3,71,156.6,0,29.9,12,"existant"
"2501N1284897R","2025-04-14","A","maison",120.7,"270 Chemin de Mont Dey 01150 Chazey-sur-Ain","Électricité",1013.9,567.3,0,193.1,48.3,2331.9,1304.8,0,444.2,111,275,154,0,52,13,"existant"
"2501N1303476G","2025-04-01","A","maison",91,"impasse du Tourbillon 01190 Chevroux","Électricité",791.7,500.5,0,191.1,18.2,1820.9,1151.2,0,439.5,41.9,228,144,0,55,5,"existant"
"2501N1226245V","2025-04-08","A","maison",121.8,"Rue de la Giraudiere 01380 Saint-André-de-Bâgé","Électricité",1132.7,560.3,0,231.4,24.4,2605.3,1288.6,0,532.3,56,301,149,0,62,6,"existant"
"2501N1233998A","2025-04-09","A","maison",90.7,"Lotissement les jardins de Charlotte 01090 Guéreins","Électricité",1032.8,579.8,0,172.1,36.2,2375.5,1333.6,0,395.9,83.4,281,158,0,47,10,"existant"
"2501N1464439D","2025-04-28","C","appartement",83,"Grande Rue 01580 Izernore","Gaz naturel",3448.4,2456.8,0,64.3,12.1,3477.1,2456.8,0,148,27.7,447.8,315.6,0,185.3,34.7,"existant"
